$id,instrumentId,marketId,timestamp_column,open,high,low,close,tickCount,volume,qaVolume,takerBuyBAVolume,takerBuyQAVolume
3088,1,1,2025-11-08 17:00:00+00:00,101850.23,102003.57,101549.85,101994.52,116501,479.97599,48867669.3512935,257.36081,26205731.2154784
3087,1,1,2025-11-08 18:00:00+00:00,101994.53,102219.39,101824.86,102139.53,101144,766.44634,78187462.3973486,395.11988,40308399.3240203
3086,1,1,2025-11-08 19:00:00+00:00,102139.52,102186.87,101522.08,101989.65,99404,371.41335,37839284.3565865,140.83144,14343707.6363759
3085,1,1,2025-11-08 20:00:00+00:00,101989.65,102172.35,101957.94,102068.06,60571,206.6246,21091484.2451478,90.135,9201117.7680723
3084,1,1,2025-11-08 21:00:00+00:00,102068.06,102367.72,102028.62,102272.81,70041,234.4224,23961429.8630348,106.19741,10855204.1519892
3083,1,1,2025-11-08 22:00:00+00:00,102272.82,102426.12,102171.73,102377.46,60433,249.46029,25519827.6665945,123.37929,12621690.738451
3082,1,1,2025-11-08 23:00:00+00:00,102377.46,102482.2,102276.82,102312.94,68964,234.7543,24033763.2401993,113.29449,11598856.6971188
3081,1,1,2025-11-09 00:00:00+00:00,102312.95,102337.89,101620.23,101797.74,146502,616.42627,62853345.0560169,210.10202,21418526.8912575
3080,1,1,2025-11-09 01:00:00+00:00,101797.74,102100.0,101686.72,102045.07,152315,373.40232,38049356.4050776,181.71395,18518666.2691124
3079,1,1,2025-11-09 02:00:00+00:00,102045.07,102045.07,101568.41,101633.25,142845,398.65792,40594693.0106834,170.66066,17379040.9497524
3078,1,1,2025-11-09 03:00:00+00:00,101633.25,101817.2,101400.0,101662.05,174989,767.84962,78040198.9202659,346.13878,35180860.5372277
3077,1,1,2025-11-09 04:00:00+00:00,101662.05,102130.61,101635.96,101724.91,111702,378.19223,38519108.5910844,215.29884,21926892.7358923
3076,1,1,2025-11-09 05:00:00+00:00,101724.9,102028.07,101680.02,101928.54,93709,291.74297,29711890.7795074,157.60312,16050508.631491
3075,1,1,2025-11-09 06:00:00+00:00,101928.54,101980.0,101712.17,101752.83,75866,213.04181,21698997.1051749,115.87595,11802953.7001862
3074,1,1,2025-11-09 07:00:00+00:00,101752.83,101972.9,101681.75,101944.59,82570,218.68631,22267864.4003821,130.36461,13275164.1657538
3073,1,1,2025-11-09 08:00:00+00:00,101944.6,102048.15,101813.73,101972.94,70828,216.7581,22094842.0628195,114.63966,11685135.0406276
3072,1,1,2025-11-09 09:00:00+00:00,101972.94,102127.26,101631.62,101657.46,80761,411.11856,41895498.0901594,191.49954,19518007.4343196
3071,1,1,2025-11-09 10:00:00+00:00,101657.46,101918.0,101500.0,101876.36,100588,695.1249,70657178.2159315,304.29538,30933549.1403312
3070,1,1,2025-11-09 11:00:00+00:00,101876.36,102307.68,101876.35,102239.41,101409,502.56822,51333636.0561108,225.44322,23028051.1501608
3069,1,1,2025-11-09 12:00:00+00:00,102239.41,102425.19,102050.64,102086.9,112140,522.32408,53395407.7261245,249.95871,25555635.2737603
3068,1,1,2025-11-09 13:00:00+00:00,102086.91,102997.38,102067.09,102911.39,140618,788.58745,80902184.9997445,469.48287,48158011.8342032
3067,1,1,2025-11-09 14:00:00+00:00,102911.4,104041.25,102769.99,103037.9,284789,2232.81061,230851430.8844476,1138.90799,117745805.2928302
3066,1,1,2025-11-09 15:00:00+00:00,103037.9,104168.0,102972.55,103762.17,184900,1143.9267,118599390.1228678,641.11381,66466208.3697027
3065,1,1,2025-11-09 16:00:00+00:00,103762.18,103900.53,103316.23,103845.04,161073,741.52049,76811894.9803025,370.78578,38417402.0680688
3064,1,1,2025-11-09 17:00:00+00:00,103845.04,103964.81,103329.49,103637.57,113342,460.77714,47755040.9014024,211.82875,21954984.6650957
3063,1,1,2025-11-09 18:00:00+00:00,103637.58,104591.32,103520.0,104512.65,131105,773.02957,80479065.7495866,453.11742,47173856.7127738
3062,1,1,2025-11-09 19:00:00+00:00,104512.66,104805.57,104153.84,104805.57,201941,849.18697,88801989.2353172,468.06343,48950917.1649936
3061,1,1,2025-11-09 20:00:00+00:00,104805.57,105061.08,104414.4,104633.12,173654,700.89351,73389048.0862156,383.76967,40201556.4002869
3060,1,1,2025-11-09 21:00:00+00:00,104633.13,104845.16,104314.89,104528.82,123488,475.91997,49752269.1257455,212.27217,22192166.4518841
3059,1,1,2025-11-09 22:00:00+00:00,104528.82,104819.99,104058.59,104732.48,195945,1344.74595,140355088.0689359,638.83607,66676103.3376575
3058,1,1,2025-11-09 23:00:00+00:00,104732.47,105495.62,104533.24,104722.96,247125,1221.67929,128211403.7929169,623.17699,65410652.8695404
3057,1,1,2025-11-10 00:00:00+00:00,104722.95,106525.0,104265.02,106314.96,395095,2711.00239,286547536.6453971,1715.99316,181437268.000262
3056,1,1,2025-11-10 01:00:00+00:00,106314.96,106670.11,105698.94,105699.99,317118,2166.65056,229806044.7787335,993.371,105391934.6295416
3055,1,1,2025-11-10 02:00:00+00:00,105700.0,106054.26,105556.68,106006.69,188681,775.83999,82063576.8077835,357.92272,37859121.577857
3054,1,1,2025-11-10 03:00:00+00:00,106006.7,106291.43,105843.22,106027.97,204406,847.84998,89913593.1330273,399.02493,42319032.458244
3053,1,1,2025-11-10 04:00:00+00:00,106027.97,106300.01,105846.26,106153.14,161957,677.49361,71850991.8941798,311.32188,33018372.7201586
3052,1,1,2025-11-10 05:00:00+00:00,106153.14,106473.73,106000.0,106100.0,135836,619.39822,65815288.25169,332.47165,35330268.83002
3051,1,1,2025-11-10 06:00:00+00:00,106100.0,106311.9,105963.3,106221.88,126314,531.36548,56412993.9603999,257.38864,27329099.5964808
3050,1,1,2025-11-10 07:00:00+00:00,106221.89,106539.4,106156.7,106461.45,127608,855.88178,91047466.490272,360.04808,38302855.0041297
3049,1,1,2025-11-10 08:00:00+00:00,106461.46,106554.0,105900.0,105965.46,133219,758.17354,80525805.0806718,359.65096,38215777.3781978
3048,1,1,2025-11-10 09:00:00+00:00,105965.46,106599.47,105836.0,106440.0,155082,736.84126,78317615.2266236,365.13686,38816306.640567
3047,1,1,2025-11-10 10:00:00+00:00,106440.0,106454.73,105962.15,105995.26,119521,470.32569,49941503.8491066,204.96434,21766177.3562057
3046,1,1,2025-11-10 11:00:00+00:00,105995.26,106321.16,105955.29,106176.5,109526,391.10179,41518241.0404039,197.94685,21012593.6582907
3045,1,1,2025-11-10 12:00:00+00:00,106176.5,106216.0,105868.0,105944.17,133377,656.39469,69551740.9570431,254.8526,27003800.0071474
3044,1,1,2025-11-10 13:00:00+00:00,105944.17,106589.89,105923.57,106548.02,194365,785.48627,83546683.2183387,434.17978,46179970.0443865
3043,1,1,2025-11-10 14:00:00+00:00,106548.02,106548.02,104681.9,104898.15,363087,1937.55608,204475477.1630638,862.85402,91004225.5665316
3042,1,1,2025-11-10 15:00:00+00:00,104898.15,105628.0,104667.0,105079.99,391593,2341.3437,246191063.2771702,1346.59729,141626230.1502792
3041,1,1,2025-11-10 16:00:00+00:00,105079.99,105352.86,104784.36,105242.05,296361,1018.54158,107048704.3825443,455.19385,47842797.9112235
3040,1,1,2025-11-10 17:00:00+00:00,105242.04,105981.79,105189.01,105953.1,178329,695.86986,73476662.5737815,441.58139,46632182.3315862
3039,1,1,2025-11-10 18:00:00+00:00,105953.1,106094.31,105478.0,105478.0,163667,580.04807,61399506.8017658,299.01662,31658036.9853693
3038,1,1,2025-11-10 19:00:00+00:00,105478.0,106042.46,105408.0,105817.99,186302,461.94988,48843725.582538,254.91445,26958613.2295187
3037,1,1,2025-11-10 20:00:00+00:00,105818.0,106299.22,105802.35,106010.73,187921,635.97915,67461508.5501141,373.93387,39664975.5232663
3036,1,1,2025-11-10 21:00:00+00:00,106010.74,106021.35,105280.0,105631.27,169673,1140.24521,120432929.9126972,570.55725,60260665.3498218
3035,1,1,2025-11-10 22:00:00+00:00,105631.26,106144.94,105364.68,106062.8,111351,418.65674,44266618.6519324,240.53447,25438733.4834737
3034,1,1,2025-11-10 23:00:00+00:00,106062.81,106275.16,105893.36,106011.13,160568,468.26121,49686386.1600636,206.36278,21896850.3142107
3033,1,1,2025-11-11 00:00:00+00:00,106011.13,106139.84,105500.0,106139.83,202772,562.07527,59472811.8959938,267.27252,28282656.741733
3032,1,1,2025-11-11 01:00:00+00:00,106139.82,107500.0,106026.79,106110.36,440023,1869.1591,199454687.8870196,916.51265,97818776.7435856
3031,1,1,2025-11-11 02:00:00+00:00,106110.36,107130.0,105610.0,106655.02,361082,1751.73895,186162046.3294262,1059.55639,112585399.1180796
3030,1,1,2025-11-11 03:00:00+00:00,106655.02,107100.0,106363.04,106456.0,214439,752.0543,80266849.6557181,374.62322,39995451.5444952
3029,1,1,2025-11-11 04:00:00+00:00,106456.0,106546.0,105714.24,105755.32,164953,640.19881,67900772.7588298,244.69973,25960303.463076
3028,1,1,2025-11-11 05:00:00+00:00,105755.33,105758.88,105166.66,105249.35,205246,774.38555,81637218.5768361,302.38517,31875735.1510735
3027,1,1,2025-11-11 06:00:00+00:00,105249.35,105345.68,104888.0,105261.27,212213,1146.86686,120504934.4311873,553.86419,58197296.5191774
3026,1,1,2025-11-11 07:00:00+00:00,105261.28,105327.75,104741.2,104783.98,179696,754.78302,79236398.2040115,306.5134,32177996.5560032
3025,1,1,2025-11-11 08:00:00+00:00,104783.99,105284.69,104762.23,105157.8,165138,509.99239,53573289.9796197,240.06164,25220146.4447241
3024,1,1,2025-11-11 09:00:00+00:00,105157.8,105485.71,104909.74,104971.63,147012,505.2007,53153973.3222581,230.20106,24222580.6776665
3023,1,1,2025-11-11 10:00:00+00:00,104971.62,105237.16,104920.25,105176.38,134408,417.15368,43847579.0790962,232.90217,24479602.0682097
3022,1,1,2025-11-11 11:00:00+00:00,105176.39,105497.99,105145.47,105311.9,109522,372.28222,39207160.3118008,193.93269,20424538.4995924
3021,1,1,2025-11-11 12:00:00+00:00,105311.9,105500.0,104349.26,104530.83,256885,2106.11964,220451410.0283182,584.44214,61182835.4278137
3020,1,1,2025-11-11 13:00:00+00:00,104530.83,104706.09,104022.92,104390.92,310077,3314.65247,346021014.6824766,933.8089,97489813.9186747
3019,1,1,2025-11-11 14:00:00+00:00,104390.93,104665.67,103840.91,104560.16,302371,1215.16933,126665283.2439613,500.63013,52197091.4259925
3018,1,1,2025-11-11 15:00:00+00:00,104560.15,104560.15,103170.33,103455.99,430716,2215.12756,229518865.861576,1044.15804,108190010.7180445
3017,1,1,2025-11-11 16:00:00+00:00,103455.99,103730.0,103206.1,103399.43,288439,664.19158,68737106.3339715,320.04561,33127744.4543522
3016,1,1,2025-11-11 17:00:00+00:00,103399.42,103637.27,102840.22,103338.99,255878,917.43867,94681418.5091558,507.01291,52337032.1455603
3015,1,1,2025-11-11 18:00:00+00:00,103338.99,103572.37,103059.52,103401.07,213975,487.03154,50323952.2338822,278.79191,28808800.5437728
3014,1,1,2025-11-11 19:00:00+00:00,103401.07,103453.07,102861.72,103126.39,193080,479.2973,49467436.2169709,223.09015,23023476.8801621
3013,1,1,2025-11-11 20:00:00+00:00,103126.39,103224.29,102658.36,102809.27,246796,742.04221,76360761.3235094,358.2919,36872056.2480284
3012,1,1,2025-11-11 21:00:00+00:00,102809.27,103090.69,102476.09,102633.92,188342,796.94775,81864942.4994619,350.22965,35988617.0827988
3011,1,1,2025-11-11 22:00:00+00:00,102633.92,103150.02,102503.0,103000.01,117852,652.65633,67119700.1491602,371.09074,38168930.3764685
3010,1,1,2025-11-11 23:00:00+00:00,103000.02,103209.13,102800.01,103058.99,191234,549.94195,56649457.4926803,322.91704,33263691.4506918
3009,1,1,2025-11-12 00:00:00+00:00,103059.0,103340.59,102812.64,102885.99,224740,598.51997,61674202.1101012,354.12317,36492235.4745534
3008,1,1,2025-11-12 01:00:00+00:00,102886.0,103394.01,102687.72,103254.64,210913,999.5861,103143223.6852212,526.09949,54291938.930787
3007,1,1,2025-11-12 02:00:00+00:00,103254.63,103413.09,102939.85,103151.66,162182,705.65849,72809861.5780714,403.45314,41627509.9791343
3006,1,1,2025-11-12 03:00:00+00:00,103151.66,103440.96,103092.5,103310.0,114274,368.29105,38037334.4219476,196.36224,20279620.65856
3005,1,1,2025-11-12 04:00:00+00:00,103310.0,103456.82,103011.0,103246.87,112944,320.89726,33126021.6380831,145.90244,15061245.4800709
3004,1,1,2025-11-12 05:00:00+00:00,103246.87,103467.2,103230.0,103385.3,113202,465.38371,48097850.9637704,240.18201,24820908.1808206
3003,1,1,2025-11-12 06:00:00+00:00,103385.31,103654.38,103354.34,103366.97,118226,689.4704,71371543.3866464,390.9339,40470092.8318498
3002,1,1,2025-11-12 07:00:00+00:00,103366.98,103534.98,103051.59,103112.66,112535,689.87309,71281262.6040098,241.35282,24938165.6464261
3001,1,1,2025-11-12 08:00:00+00:00,103112.65,104228.9,103112.24,104147.24,219440,1064.00216,110482677.6139835,525.14115,54533853.5462235
3000,1,1,2025-11-12 09:00:00+00:00,104147.25,105079.31,104145.98,104521.56,272784,1348.44138,141142727.6510077,690.4619,72267570.4201298
2999,1,1,2025-11-12 10:00:00+00:00,104521.56,105038.59,104510.5,104899.99,186799,611.04736,64049653.7892367,350.72272,36765157.1738755
2998,1,1,2025-11-12 11:00:00+00:00,104900.0,105200.0,104746.85,105020.83,180765,520.21601,54613101.1762901,258.86668,27178935.7259318
2997,1,1,2025-11-12 12:00:00+00:00,105020.82,105333.33,104821.0,104993.74,170263,538.28345,56554872.3688891,282.89216,29726884.865493
2996,1,1,2025-11-12 13:00:00+00:00,104993.74,105187.13,104622.43,105039.99,190401,652.43577,68470417.8294372,352.27196,36976583.803091
2995,1,1,2025-11-12 14:00:00+00:00,105039.99,105039.99,103604.57,103990.4,359948,1426.89556,148880611.0009545,726.15692,75733738.7490156
2994,1,1,2025-11-12 15:00:00+00:00,103990.39,104299.98,101961.97,102173.51,542820,2574.38835,265082353.2620299,1160.19013,119536735.0305924
2993,1,1,2025-11-12 16:00:00+00:00,102173.51,102285.18,101300.0,101442.61,535461,2365.20417,240636473.9408185,994.0009,101140244.0169085
2992,1,1,2025-11-12 17:00:00+00:00,101442.62,102167.17,101397.74,101748.02,308419,903.07839,91836605.6288129,519.52046,52831716.5971849
2991,1,1,2025-11-12 18:00:00+00:00,101748.01,101947.88,101416.69,101542.17,227622,626.0637,63644668.2553125,319.86902,32521421.4543294
2990,1,1,2025-11-12 19:00:00+00:00,101542.18,101569.66,100813.59,101297.31,312764,974.91965,98658396.7321445,410.02502,41489861.9124062
2989,1,1,2025-11-12 20:00:00+00:00,101297.31,101846.15,101141.03,101539.01,213036,677.7383,68834941.1101627,392.27091,39844058.9697693
2988,1,1,2025-11-12 21:00:00+00:00,101539.01,101920.48,101520.41,101920.47,124027,419.00665,42648281.7215978,241.383,24566512.3725638
2987,1,1,2025-11-12 22:00:00+00:00,101920.48,101994.12,101448.82,101978.96,125116,401.25193,40827714.1703184,190.60689,19395801.32333
2986,1,1,2025-11-12 23:00:00+00:00,101978.95,101999.35,101465.77,101654.37,175451,516.98616,52609608.6220301,242.93192,24723269.9952402
2985,1,1,2025-11-13 00:00:00+00:00,101654.37,102042.77,101467.15,101854.58,183393,477.36249,48571144.4428984,248.83216,25319680.7715342
2984,1,1,2025-11-13 01:00:00+00:00,101854.58,102604.0,101838.0,102007.0,286600,1311.97773,134186405.1303376,839.03324,85836256.8170879
2983,1,1,2025-11-13 02:00:00+00:00,102006.99,102338.42,101972.39,102064.41,144730,358.95316,36660494.9739866,190.06118,19412685.372959
2982,1,1,2025-11-13 03:00:00+00:00,102064.41,102566.93,100922.55,102130.21,382817,1438.17883,146548620.2240304,643.43864,65596891.1903437
2981,1,1,2025-11-13 04:00:00+00:00,102130.21,102406.39,101665.59,102120.0,270150,873.51911,89124862.0264861,403.99991,41219286.7566709
2980,1,1,2025-11-13 05:00:00+00:00,102120.0,103400.0,101772.52,103135.84,278922,893.66042,91731441.2620706,491.77117,50486505.3766977
2979,1,1,2025-11-13 06:00:00+00:00,103136.0,103679.0,102914.39,103590.74,276403,1230.29564,127195655.4786679,631.27708,65270193.4408126
2978,1,1,2025-11-13 07:00:00+00:00,103590.74,104085.01,103315.16,103475.66,229593,1328.34761,137749860.2002575,606.11745,62866719.2144457
2977,1,1,2025-11-13 08:00:00+00:00,103475.66,103811.49,103275.02,103684.06,178279,901.73611,93397054.2157505,426.45119,44172009.7835969
2976,1,1,2025-11-13 09:00:00+00:00,103684.07,103740.0,102553.63,102827.0,301453,1334.94774,137468834.6282237,521.36481,53677929.3353358
2975,1,1,2025-11-13 10:00:00+00:00,102827.0,103289.89,102774.75,102991.22,129333,491.21571,50598191.6459488,228.98605,23589822.1638302
2974,1,1,2025-11-13 11:00:00+00:00,102991.23,103148.57,102711.53,102936.5,101552,410.73987,42296127.4095121,170.20578,17527616.5627624
2973,1,1,2025-11-13 12:00:00+00:00,102936.49,103274.93,102735.31,103143.45,159167,597.28173,61538619.3439642,295.74812,30471560.6997389
2972,1,1,2025-11-13 13:00:00+00:00,103143.46,103162.41,102150.0,102326.48,279017,1187.69713,121808055.3572569,485.75544,49804284.4240771
2971,1,1,2025-11-13 14:00:00+00:00,102326.48,103483.83,101699.91,102873.14,511212,2405.05801,246263054.54628,1263.23129,129370864.2255381
2970,1,1,2025-11-13 15:00:00+00:00,102873.14,102999.98,101184.14,101382.64,524134,2074.3959,211626845.2592213,1098.42427,112052729.4543082
2969,1,1,2025-11-13 16:00:00+00:00,101382.63,101540.93,100550.0,100633.13,516567,2664.17181,269145737.9488746,1291.54436,130502564.0369465
2968,1,1,2025-11-13 17:00:00+00:00,100633.13,100820.49,99608.98,99659.99,570370,3368.62722,337501518.5798727,1268.75415,127226544.1796141
2967,1,1,2025-11-13 18:00:00+00:00,99659.99,99922.0,98147.4,98591.78,708524,4579.03994,453086764.7184339,1955.93551,193460773.370278
2966,1,1,2025-11-13 19:00:00+00:00,98591.78,99295.02,98314.39,98682.14,535095,2309.2418,228024098.4959216,1275.70963,125992862.9687582
2965,1,1,2025-11-13 20:00:00+00:00,98682.13,99031.76,98000.4,98162.11,628556,2424.57218,238535934.7345417,1011.81637,99559670.3011987
2964,1,1,2025-11-13 21:00:00+00:00,98162.11,98905.45,98021.0,98817.36,334691,1018.69866,100350315.6802367,535.78875,52784360.1749364
2963,1,1,2025-11-13 22:00:00+00:00,98817.35,99937.99,98701.88,99851.82,293623,1303.27918,129615124.1837403,764.25593,76000009.7989419
2962,1,1,2025-11-13 23:00:00+00:00,99851.83,100501.31,99569.99,99692.02,301223,1215.50973,121673266.0538664,601.72178,60247297.1559476
2961,1,1,2025-11-14 00:00:00+00:00,99692.03,99778.0,98726.64,98973.95,522546,1748.7685,173485581.1565024,760.96281,75515022.8623458
2960,1,1,2025-11-14 01:00:00+00:00,98973.95,99555.33,98700.0,99255.6,475100,2292.50283,227130430.5453453,847.89824,84048040.0376046
2959,1,1,2025-11-14 02:00:00+00:00,99255.6,99866.02,99246.0,99620.0,255884,967.49149,96350448.3484734,428.53949,42685283.0375044
2958,1,1,2025-11-14 03:00:00+00:00,99620.01,99649.87,98805.23,99139.38,233016,831.05287,82419212.3280125,311.86823,30925610.0742867
2957,1,1,2025-11-14 04:00:00+00:00,99139.38,99178.58,96712.12,97823.98,551927,3850.84747,376290863.6154081,1548.42518,151282156.5110259
2956,1,1,2025-11-14 05:00:00+00:00,97823.97,98037.39,97020.49,97523.98,430980,2096.22294,204395688.1620914,922.3692,89941120.0555528
2955,1,1,2025-11-14 06:00:00+00:00,97523.98,97616.5,95933.75,97569.13,492132,2909.036,281542013.6765853,1211.27517,117326790.8333071
2954,1,1,2025-11-14 07:00:00+00:00,97569.13,97742.85,96783.47,97151.98,459954,2260.62551,219965542.4713841,1225.28637,119233559.7319206
2953,1,1,2025-11-14 08:00:00+00:00,97151.97,97476.84,96787.99,97377.41,338902,1591.93158,154665623.9627582,888.72503,86331946.2150437
2952,1,1,2025-11-14 09:00:00+00:00,97377.41,97553.7,96681.63,96839.93,278160,1043.46142,101299665.4915248,456.79574,44356807.4420071
2951,1,1,2025-11-14 10:00:00+00:00,96839.94,97286.92,96668.73,96752.2,200884,688.27736,66763223.6205106,318.4237,30892212.2498033
2950,1,1,2025-11-14 11:00:00+00:00,96752.19,96945.61,95711.0,96167.44,360557,1931.93096,185914070.296657,740.76132,71284033.5974923
2949,1,1,2025-11-14 12:00:00+00:00,96167.45,96167.45,94560.48,95350.75,582999,4859.43942,462960216.2213971,1995.38446,190161696.1730718
2948,1,1,2025-11-14 13:00:00+00:00,95350.76,95695.83,94571.1,95243.95,579071,3578.96625,340197139.9873906,1660.05087,157813315.1119412
2947,1,1,2025-11-14 14:00:00+00:00,95243.95,96801.53,94951.43,96542.38,606079,3587.32924,344256966.1488059,1868.43197,179382262.7312782
2946,1,1,2025-11-14 15:00:00+00:00,96542.38,97322.35,95868.4,96796.14,529737,2286.98587,220895016.8241902,1167.12278,112786223.1729194
2945,1,1,2025-11-14 16:00:00+00:00,96796.14,97411.11,96271.34,97011.22,381325,1610.29675,156022219.0216408,788.34201,76414357.4814033
2944,1,1,2025-11-14 17:00:00+00:00,97011.22,97128.45,95600.0,95842.56,319666,1417.43832,136585945.0535767,631.98173,60861910.5817709
2943,1,1,2025-11-14 18:00:00+00:00,95842.57,96329.58,95000.0,95075.53,396694,1363.43718,130329642.4745918,592.54701,56672887.7500349
2942,1,1,2025-11-14 19:00:00+00:00,95075.53,95920.0,94800.55,95778.29,360187,1214.47277,115811840.2282792,638.56645,60916998.6728172
2941,1,1,2025-11-14 20:00:00+00:00,95778.3,95940.0,94201.77,94377.47,375823,1917.84937,181728453.2589297,681.71664,64569291.1636837
2940,1,1,2025-11-14 21:00:00+00:00,94377.46,95172.95,94231.78,95059.47,269318,927.53739,87959324.7365647,434.38143,41202219.0278192
2939,1,1,2025-11-14 22:00:00+00:00,95059.46,95482.74,94700.0,95179.99,239060,990.87669,94239338.7110824,466.11747,44322991.4428046
2938,1,1,2025-11-14 23:00:00+00:00,95179.99,95179.99,94012.45,94594.0,311024,1321.36663,124876690.4055046,598.94188,56615550.9060448
2937,1,1,2025-11-15 00:00:00+00:00,94594.0,95414.0,94558.49,95149.35,327780,1050.81596,99913707.0569933,553.66933,52652859.1314073
2936,1,1,2025-11-15 01:00:00+00:00,95149.35,95800.0,94750.77,95650.17,291293,946.56569,90225872.5165979,455.42131,43410186.0791859
2935,1,1,2025-11-15 02:00:00+00:00,95650.17,96484.5,95395.08,96482.77,252124,971.87658,93148176.4072483,560.09547,53691685.6349798
2934,1,1,2025-11-15 03:00:00+00:00,96482.78,96846.68,96132.0,96417.12,324184,1407.53254,135744223.381873,595.7879,57486751.3248503
2933,1,1,2025-11-15 04:00:00+00:00,96417.12,96520.0,95921.21,96112.14,186500,541.00804,52029813.3420432,238.64063,22948567.501743
2932,1,1,2025-11-15 05:00:00+00:00,96112.14,96435.39,95977.02,96342.18,142758,712.44846,68496650.5306532,325.22044,31263722.6186283
2931,1,1,2025-11-15 06:00:00+00:00,96342.18,96570.65,95958.22,96121.27,154696,672.4607,64741038.833813,280.41564,27010479.3022697
2930,1,1,2025-11-15 07:00:00+00:00,96121.27,96372.68,95947.68,96333.86,157209,618.02642,59412108.3267545,245.89339,23644068.5011202
2929,1,1,2025-11-15 08:00:00+00:00,96333.87,96350.52,95642.61,95910.88,246779,987.30061,94802802.894584,438.76299,42140495.6260884
2928,1,1,2025-11-15 09:00:00+00:00,95910.87,96150.99,95649.99,95808.44,174797,655.00121,62807587.846544,250.81494,24055236.2922188
2927,1,1,2025-11-15 10:00:00+00:00,95808.44,96064.49,95689.38,95952.13,142503,382.53531,36675852.8363385,173.42658,16628318.3364337
2926,1,1,2025-11-15 11:00:00+00:00,95952.13,95985.64,95630.0,95696.87,110617,311.38925,29826674.3908655,127.39024,12202003.236838
2925,1,1,2025-11-15 12:00:00+00:00,95696.86,95876.9,95565.17,95814.08,121374,313.88372,30049402.8221084,156.37482,14970750.9145771
2924,1,1,2025-11-15 13:00:00+00:00,95814.08,96372.99,95728.13,96370.16,163944,815.44172,78357543.5452504,526.97805,50639099.0623457
2923,1,1,2025-11-15 14:00:00+00:00,96370.17,96471.22,96013.58,96254.25,180875,493.86496,47540961.9438916,296.92141,28584937.8576353
2922,1,1,2025-11-15 15:00:00+00:00,96254.26,96425.85,96114.7,96260.0,147245,364.09538,35053003.6539483,182.29413,17550220.9965106
2921,1,1,2025-11-15 16:00:00+00:00,96259.99,96337.82,95731.32,96162.84,182725,652.31588,62588846.1630184,257.55773,24706663.314225
2920,1,1,2025-11-15 17:00:00+00:00,96162.84,96419.65,95849.9,96238.5,222294,647.76319,62236419.319671,276.14961,26535683.2681452
2919,1,1,2025-11-15 18:00:00+00:00,96238.51,96349.86,95960.34,96052.99,130250,388.88122,37382576.302879,133.50344,12831854.9637951
2918,1,1,2025-11-15 19:00:00+00:00,96052.99,96152.98,95920.94,96012.01,70760,191.69202,18407471.5692821,118.40955,11370614.4436183
2917,1,1,2025-11-15 20:00:00+00:00,96012.01,96012.01,95119.94,95277.52,139731,940.18711,89772255.0212997,381.94361,36463953.9674591
2916,1,1,2025-11-15 21:00:00+00:00,95277.51,95672.0,95125.29,95279.99,173054,458.06338,43702326.513213,233.76293,22300911.0191405
2915,1,1,2025-11-15 22:00:00+00:00,95280.0,95660.0,95225.78,95619.62,134313,347.97795,33236939.3694213,186.43383,17805757.6656115
2914,1,1,2025-11-15 23:00:00+00:00,95619.63,95694.01,95493.96,95596.24,85753,239.76661,22921764.479194,119.91401,11464139.6952153
2913,1,1,2025-11-16 00:00:00+00:00,95596.23,95704.81,95205.74,95362.0,144611,304.87252,29085060.6063577,123.92216,11822463.1017084
2912,1,1,2025-11-16 01:00:00+00:00,95362.01,95493.97,94841.62,95276.62,263840,713.63073,67892566.0238537,283.00709,26929785.0356878
2911,1,1,2025-11-16 02:00:00+00:00,95276.61,95969.98,95094.31,95963.88,185649,557.05695,53225017.8736893,269.25998,25732578.9626392
2910,1,1,2025-11-16 03:00:00+00:00,95963.89,95979.79,95630.22,95825.02,112970,321.10986,30769358.7210803,141.80178,13588862.0564323
2909,1,1,2025-11-16 04:00:00+00:00,95825.02,95928.88,95650.72,95821.79,99231,349.88402,33517860.8904161,146.16728,14002672.4828189
2908,1,1,2025-11-16 05:00:00+00:00,95821.8,96192.0,95813.51,95881.82,112968,391.55568,37585388.1060963,190.56943,18291139.9687544
2907,1,1,2025-11-16 06:00:00+00:00,95881.83,96043.64,95754.0,95813.53,74114,200.18257,19203975.2710683,93.4659,8966344.5227948
2906,1,1,2025-11-16 07:00:00+00:00,95813.52,96100.0,95721.68,96099.99,95748,337.71705,32390774.8203492,176.0043,16883328.3334608
2905,1,1,2025-11-16 08:00:00+00:00,96099.98,96238.0,95859.35,96116.94,133562,378.10619,36299208.6532142,176.38972,16933395.6795472
2904,1,1,2025-11-16 09:00:00+00:00,96116.93,96635.11,95936.0,96629.75,155202,611.90526,58940666.5953273,393.69598,37930533.3160803
2903,1,1,2025-11-16 10:00:00+00:00,96629.74,96629.74,96375.05,96444.71,117632,575.34123,55505973.7655564,255.76093,24677170.6726646
2902,1,1,2025-11-16 11:00:00+00:00,96444.71,96446.94,95500.0,95627.13,216914,1020.02786,97767369.146779,409.17713,39193831.0815096
2901,1,1,2025-11-16 12:00:00+00:00,95627.13,95900.0,95436.46,95743.9,174158,547.95591,52447893.9605345,287.98987,27565632.0385204
2900,1,1,2025-11-16 13:00:00+00:00,95743.9,95846.14,95117.48,95420.44,169592,561.73436,53612855.1777995,270.08062,25775494.7072367
2899,1,1,2025-11-16 14:00:00+00:00,95420.44,95673.9,95303.6,95531.13,121486,396.85356,37896902.7265736,203.69339,19451619.6303809
